X,Y,Code,Suburb,AreaKm2,Population
150.9814473,-34.22867577,13653,Stanwell Park,3.0362,1410
150.9743196,-34.22020568,13654,Stanwell Tops,4.6853,498
150.2051664,-33.44813596,13655,State Mine Gully,18.4889,18
145.2816621,-34.98321151,13656,Steam Plains,645.4271,4
149.3692144,-36.57897351,13657,Steeple Flat,113.9415,36
151.3222899,-32.03033233,13658,Stewarts Brook,122.595,38
152.6342977,-31.71404859,13659,Stewarts River,13.8534,117
147.864684,-34.46599892,13660,Stockinbingal,262.3734,373
151.580448,-32.86337252,13661,Stockrington,18.2807,83
151.7906594,-32.89822948,13662,Stockton (NSW),3.5946,4161
152.8089179,-29.51634042,13663,Stockyard Creek (NSW),47.3598,42
153.4187945,-28.40667222,13664,Stokers Siding,31.2802,663
151.7237749,-29.83447332,13665,Stonehenge (NSW),74.012,128
149.7620297,-34.37457525,13666,Stonequarry,30.9627,22
153.1621013,-28.5831669,13667,Stony Chute,21.0218,166
149.8009954,-36.61802814,13668,Stony Creek (Bega Valley - NSW),27.9007,138
149.7301234,-32.47514252,13669,Stony Creek (Mid-Western Regional - NSW),21.9953,48
143.5453206,-35.08404162,13670,Stony Crossing,119.433,14
153.5032103,-28.28178687,13671,Stotts Creek,6.731,5
151.9547488,-32.11483099,13672,Stratford (NSW),36.6926,148
152.3638515,-31.76957107,13673,Strathcedar,17.8939,82
152.9468018,-28.7505359,13674,Stratheden,47.1946,215
151.0818202,-33.87847718,13675,Strathfield (NSW),6.5716,25809
151.0770138,-33.89507813,13676,Strathfield South,2.5112,3542
151.9978632,-32.35728972,13677,Stroud,176.9441,933
151.8123002,-32.37932008,13678,Stroud Hill,15.5098,26
151.9370567,-32.3167835,13679,Stroud Road,57.2374,229
149.0468731,-32.83231852,13680,Stuart Town,142.8116,234
152.9846295,-30.82423595,13681,Stuarts Point,16.8033,770
149.5709669,-32.27587642,13682,Stubbo,124.2129,226
144.94878,-35.37443951,13683,Stud Park,118.0982,50
153.6071145,-28.68761579,13684,Suffolk Park,4.2239,3750
151.6912484,-32.38123622,13685,Sugarloaf (NSW),34.8076,72
151.5005804,-32.47855978,13686,Summer Hill (Dungog - NSW),44.9921,56
151.1371275,-33.89269796,13687,Summer Hill (Inner West - NSW),1.2031,7306
149.1538148,-33.20674465,13688,Summer Hill Creek,18.1066,216
152.9660091,-30.98695969,13689,Summer Island,13.3106,97
151.5656042,-33.14091457,13690,Summerland Point,3.0571,2498
150.5969597,-33.70793419,13691,Sun Valley (NSW),2.2932,229
149.8768943,-33.37725629,13692,Sunny Corner,43.6528,94
142.3196596,-32.27314067,13693,Sunset Strip (NSW),3.6815,88
151.5619977,-33.11185163,13694,Sunshine (NSW),0.7644,426
150.2079183,-35.7454021,13695,Sunshine Bay,1.3305,1223
148.8289364,-32.56679648,13696,Suntop,115.828,72
150.203557,-35.76229297,13697,Surf Beach (NSW),4.3628,1875
150.1994866,-35.69530957,13698,Surfside,2.7717,1376
151.2119753,-33.88561956,13699,Surry Hills,1.3164,16416
150.5613334,-35.14205652,13700,Sussex Inlet,36.3584,3576
151.0568317,-34.03095387,13701,Sutherland (NSW),3.5711,10822
149.2175152,-35.15504335,13702,Sutton (NSW),144.807,1658
150.2627065,-34.57498694,13703,Sutton Forest,106.4071,472
151.9346248,-32.69296652,13704,Swan Bay (Port Stephens - NSW),31.6397,315
153.2925624,-29.07782137,13705,Swan Bay (Richmond Valley - NSW),38.5055,223
153.0016776,-29.66905952,13706,Swan Creek (NSW),9.1537,114
151.4662716,-29.77338062,13707,Swan Vale,94.5876,46
151.2367177,-29.71805834,13708,Swanbrook,33.9554,11
150.5726121,-35.18687475,13709,Swanhaven,2.1269,194
152.5847879,-31.59294863,13710,Swans Crossing,25.0363,0
151.6324464,-33.09235284,13711,Swansea (NSW),4.8734,5058
151.6591792,-33.09340121,13712,Swansea Heads,0.8628,612
151.1823663,-32.88911817,13713,Sweetmans Creek,10.5873,61
151.1679781,-33.91669135,13714,Sydenham (NSW),0.2704,1144
151.2096942,-33.86877992,13715,Sydney,2.9397,17252
151.0690497,-33.83985662,13716,Sydney Olympic Park,6.6285,1737
151.0997693,-34.01376768,13717,Sylvania,3.3755,10481
151.1117021,-34.01857589,13718,Sylvania Waters,1.0601,3166
151.7323464,-32.42249496,13719,Tabbil Creek,17.3289,39
153.2585893,-29.20099293,13720,Tabbimoble,153.7654,34
145.8055281,-34.10929045,13721,Tabbita,453.7723,74
147.0358816,-35.94618133,13722,Table Top,175.3289,1427
152.5218288,-28.86767298,13723,Tabulam,356.3543,467
151.4581782,-33.28527113,13724,Tacoma,2.1768,631
151.4557412,-33.29385207,13725,Tacoma South,1.485,250
151.9987578,-32.65964818,13726,Tahlee,2.9952,16
150.5907836,-34.2288396,13727,Tahmoor,16.9782,5068
152.8440004,-30.70245497,13728,Talarm,29.2464,217
147.0599839,-29.601293,13729,Talawanta,1234.2352,28
148.3203331,-35.60153138,13730,Talbingo,88.3092,242
149.4424156,-32.22978587,13731,Tallawang,194.5216,170
146.8760606,-34.04439404,13732,Tallimba,610.9379,185
150.1616158,-34.75900822,13733,Tallong,198.3079,813
150.2276535,-34.84196621,13734,Tallowal,91.9993,0
152.7239939,-30.26112465,13735,Tallowwood Ridge,47.587,52
149.12083,-33.50367688,13736,Tallwood,34.7268,73
152.5104266,-32.05535433,13737,Tallwoods Village,2.4392,706
147.438783,-35.93973197,13738,Talmalmo,263.3005,56
153.5552869,-28.67352682,13739,Talofa,5.4226,103
153.2714958,-29.54939722,13740,Taloumbi,54.1117,107
151.270489,-33.89868589,13741,Tamarama,0.3001,1622
152.8176546,-30.88682743,13742,Tamban,68.1115,92
149.9029969,-31.33822794,13743,Tambar Springs,664.2194,191
149.4113719,-32.96377846,13744,Tambaroora,59.9416,44
150.9006064,-31.08475398,13745,Taminda,7.671,55
150.9319795,-31.09266895,13746,Tamworth,1.1971,179
153.5356873,-28.33601057,13747,Tanglewood,5.4508,91
151.9861709,-32.74241618,13748,Tanilba Bay,13.0329,3156
149.9602784,-36.62521373,13749,Tanja,48.3433,150
149.1691735,-31.35340021,13750,Tannabar,237.1932,64
149.6412871,-33.61718339,13751,Tannas Mount,59.548,46
148.6652484,-35.71484139,13752,Tantangara,142.6513,0
149.5403086,-36.75043784,13753,Tantawangalo,198.8027,159
144.6278664,-35.706947,13754,Tantonan,173.9798,25
150.5151761,-34.82842749,13755,Tapitallee,18.7765,610
147.1607239,-34.4935573,13756,Tara (NSW),89.3418,27
147.9371285,-35.61360927,13757,Taradale (NSW),66.2573,36
149.5581413,-35.10756506,13758,Tarago,310.0033,425
149.787333,-34.40032745,13759,Taralga,119.3751,465
149.8843124,-33.54553753,13760,Tarana,139.5695,166
151.8716413,-28.96717663,13761,Tarban,104.0991,5
152.4778595,-32.36446065,13762,Tarbuck Bay,5.2863,192
147.7122672,-35.28702751,13763,Tarcutta,413.1144,445
152.444444,-31.88948848,13764,Taree,47.8454,16199
152.4546731,-31.93620775,13765,Taree South,7.1316,311
151.1234458,-34.01959656,13766,Taren Point,1.3586,1734
149.8151809,-34.63206033,13767,Tarlo,94.8591,166
149.8693953,-36.67226229,13768,Tarraganda,12.5392,335
150.8793249,-34.37632111,13769,Tarrawanna,2.5083,2072
149.9967732,-30.43485283,13770,Tarriaro,240.1224,118
151.67669,-32.80835962,13771,Tarro,5.7879,1643
151.3137468,-33.45017245,13772,Tascott,2.1292,1603
153.1659603,-28.9376209,13773,Tatham,67.8676,208
149.9671225,-36.73965003,13774,Tathra,20.7594,1676
147.3587463,-35.15990693,13775,Tatton,1.7677,2620
152.7264557,-30.76201743,13776,Taylors Arm,18.4147,153
152.0684883,-32.74262454,13777,Taylors Beach (NSW),5.3359,122
149.0188038,-34.27621371,13778,Taylors Flat,186.3157,61
152.1581275,-32.61823447,13779,Tea Gardens,81.5499,2878
151.5348285,-32.72801056,13780,Telarah,1.4308,2334
152.7840263,-31.32906097,13781,Telegraph Point,26.2527,609
151.040596,-33.79394624,13782,Telopea,1.5106,5432
152.6182468,-31.00380561,13783,Temagog,84.899,236
147.512737,-34.44813948,13784,Temora,298.1566,4691
151.1632154,-33.92507442,13785,Tempe,1.8539,3556
151.0859345,-33.32400446,13786,Ten Mile Hollow,4.6012,0
151.6129112,-32.74053096,13787,Tenambit,2.0042,2903
147.8851795,-31.57733405,13788,Tenandra,566.8823,84
150.7374554,-33.53299346,13789,Tennyson (NSW),8.7031,387
151.1168163,-33.83172239,13790,Tennyson Point,0.4491,1215
151.4153325,-30.11331662,13791,Tenterden (NSW),77.4426,30
152.0344623,-29.08078139,13792,Tenterfield,669.7889,4062
151.5993465,-32.95048474,13793,Teralba,14.2519,1587
153.2944405,-28.6146907,13794,Terania Creek,20.0396,185
150.6294124,-34.86824035,13795,Terara,8.8258,229
148.8912516,-30.88512189,13796,Teridgerie,589.7257,53
150.3519089,-35.47679473,13797,Termeil,63.6393,256
148.7349476,-32.43971369,13798,Terrabella,24.5408,20
152.8400922,-28.41101389,13799,Terrace Creek,44.2148,51
153.2898985,-28.43922404,13800,Terragon,14.3523,73
148.4990332,-32.07789818,13801,Terramungamine,202.9812,271
153.5058196,-28.23947201,13802,Terranora,11.793,2928
152.0443158,-32.22050166,13803,Terreel,146.2304,5
151.2198718,-33.68936796,13804,Terrey Hills,8.4468,3035
151.4267457,-33.44308726,13805,Terrigal,8.6908,11349
150.1607402,-29.78512353,13806,Terry Hie Hie,426.4523,73
153.4919674,-28.81530922,13807,Teven,21.8215,290
152.9025739,-30.64439823,13808,Tewinga,7.2644,89
151.0891904,-28.89110815,13809,Texas (NSW),184.4761,41
151.8702851,-30.40880923,13810,Thalgarrah,354.7423,178
145.9463789,-34.2643983,13811,Tharbogang,110.5433,507
149.1030292,-35.61005443,13812,The Angle,22.5432,90
152.3853014,-31.88301793,13813,The Bight,7.5579,67
152.0431923,-32.55088113,13814,The Branch,107.1476,83
149.0782362,-36.34221604,13815,The Brothers,119.516,37
153.277461,-28.67595085,13816,The Channon,18.4383,376
150.5403214,-33.55759593,13817,The Devils Wilderness,107.4684,0
151.4956936,-33.34495309,13818,The Entrance,1.6549,4004
151.5064309,-33.33142988,13819,The Entrance North,1.018,1472
153.3311823,-29.34377732,13820,The Freshwater,26.3232,8
153.3982408,-29.17392267,13821,The Gap (Richmond Valley - NSW),47.5164,0
147.2127883,-34.95424353,13822,The Gap (Wagga Wagga - NSW),145.9724,63
152.6604319,-28.40555006,13823,The Glen (NSW),8.0232,5
152.2566304,-30.05488141,13824,The Gulf,532.1283,0
152.8248565,-31.36116157,13825,The Hatch,12.7809,40
151.7759013,-32.93314279,13826,The Hill,0.5539,1943
151.7598459,-32.93792299,13827,The Junction,0.3853,1053
149.622274,-33.54307441,13828,The Lagoon,88.5421,214
147.2658231,-30.81208649,13829,The Marra,3001.0417,59
149.938177,-33.64704632,13830,The Meadows,16.4375,9
150.5634196,-34.08870074,13831,The Oaks,38.9165,2524
149.4621769,-30.68124933,13832,The Pilliga,2753.6449,0
152.9235633,-29.54466859,13833,The Pinnacles,16.7506,84
153.4712994,-28.50606396,13834,The Pocket,15.8663,277
150.9053635,-33.70544124,13835,The Ponds,4.6535,11732
149.2608654,-35.33886442,13836,The Ridgeway,2.2717,159
152.9318278,-28.47035911,13837,The Risk,20.8887,61
147.1187089,-35.27046347,13838,The Rock,286.5373,1236
149.4251338,-33.43029765,13839,The Rocks (Bathurst Regional - NSW),40.4326,67
151.2081402,-33.85954271,13840,The Rocks (Sydney - NSW),0.2042,775
153.2946021,-29.66517493,13841,The Sandon,20.3532,4
150.7056186,-33.53238412,13842,The Slopes,3.5039,332
152.8630825,-29.59952733,13843,The Whiteman,20.5307,137
152.7927037,-28.78263684,13844,Theresa Creek (NSW),34.8949,70
150.6359649,-33.99142273,13845,Theresa Park,16.8495,535
150.9072536,-30.33223066,13846,Thirldene,158.8907,5
150.5535381,-34.20546174,13847,Thirlmere,32.8286,4043
150.9134714,-34.31437634,13848,Thirroul,4.8707,6084
152.7750361,-30.43452144,13849,Thora,73.7431,328
151.0819723,-33.7237738,13850,Thornleigh,3.87,8467
151.6368582,-32.78223398,13851,Thornton (NSW),16.61,8062
152.8369198,-31.45877243,13852,Thrumster,11.7081,419
148.1287636,-34.172508,13853,Thuddungra,161.9333,117
144.3912824,-35.68403066,13854,Thule,253.8305,35
152.5753585,-30.65575085,13855,Thumb Creek,85.0926,22
146.9913485,-36.05593403,13856,Thurgoona,35.6314,8658
144.7444377,-35.84568963,13857,Thyra,80.0411,9
150.3147366,-35.14027609,13858,Tianjara,81.1625,0
151.9038175,-31.83433673,13859,Tibbuc,38.5298,24
141.9857742,-29.36581605,13860,Tibooburra,12244.5602,137
148.0730809,-33.23127298,13861,Tichborne,104.2056,79
149.9331437,-32.45005349,13862,Tichular,34.3578,5
151.7508052,-32.90731337,13863,Tighes Hill,0.801,1683
150.0387798,-36.33545509,13864,Tilba Tilba,22.3678,94
151.6994136,-30.417001,13865,Tilbuster,39.5477,58
151.9914662,-32.75920735,13866,Tilligerry Creek,7.5444,0
144.370563,-31.01206086,13867,Tilpa,6905.8836,44
152.230259,-29.05655478,13868,Timbarra (NSW),144.7819,29
149.720935,-37.30357136,13869,Timbillica,106.831,7
150.9060696,-31.22681607,13870,Timbumburi,42.7213,140
151.0837381,-31.71109792,13871,Timor (NSW),202.3062,55
145.9675078,-31.05098824,13872,Tindarey,3360.4951,35
149.3083192,-35.69425746,13873,Tinderry,272.8719,66
151.2288565,-29.97017682,13874,Tingha,270.6521,834
151.6669271,-32.99718279,13875,Tingira Heights,1.8218,2148
152.4041563,-31.94581708,13876,Tinonee,16.4813,1090
149.8980242,-36.23789777,13877,Tinpot,103.5758,3
153.5263939,-28.79064785,13878,Tintenbar,19.8952,826
150.998314,-31.07579519,13879,Tintinhull,18.8308,395
152.5209965,-32.29940572,13880,Tiona,0.6657,4
152.1583317,-32.05749954,13881,Tipperary (NSW),31.9325,33
152.0859264,-31.84999413,13882,Tiri,11.2451,3
149.676278,-34.87093316,13883,Tirrannaville,145.7339,235
152.1157859,-32.03437835,13884,Titaatee Creek,12.1237,14
151.5585112,-32.61764144,13885,Tocal (NSW),21.0857,49
145.5073878,-35.78028023,13886,Tocumwal,388.209,2684
147.3516235,-35.14521404,13887,Tolland,2.0879,3359
150.1017194,-34.83565347,13888,Tolwong,106.4629,0
151.7379753,-32.82081889,13889,Tomago,34.9273,282
150.1891071,-35.82217645,13890,Tomakin,3.8804,1003
151.4798171,-31.82410322,13891,Tomalla,276.8375,18
148.9307667,-36.90257903,13892,Tombong,130.756,14
149.969428,-35.25351401,13893,Tomboye,83.8798,40
150.5699451,-35.05106544,13894,Tomerong,55.9463,1072
153.3747589,-28.25505304,13895,Tomewin,5.6466,106
148.2156035,-32.55335665,13896,Tomingley,834.0355,303
153.1422417,-28.86457558,13897,Tomki,10.1615,76
152.3862628,-31.5438994,13898,Toms Creek,59.7733,42
148.7758999,-31.33093858,13899,Tonderburine,451.6346,56
150.6945217,-34.58245182,13900,Tongarra,22.0198,109
148.6506126,-33.35174271,13901,Toogong,93.6834,82
143.3907396,-35.03347976,13902,Tooleybuc,120.0545,276
150.7807008,-34.76093611,13903,Toolijooa,8.1618,128
152.4527007,-28.58778649,13904,Tooloom,60.336,23
148.1580706,-30.9998677,13905,Tooloon,498.1919,49
148.0156911,-35.94527239,13906,Tooma,230.6469,105
150.9486036,-33.79032525,13907,Toongabbie (NSW),4.7334,14333
148.5775305,-32.48023482,13908,Toongi,190.3394,60
152.7610103,-28.52973332,13909,Toonumbar,101.6214,39
143.660325,-35.01947343,13910,Tooranie,182.0835,7
148.9584279,-31.50239942,13911,Tooraweenah,509.8502,233
153.0880212,-30.35508087,13912,Toormina,5.4034,6194
152.5459201,-30.89920327,13913,Toorooka,97.2424,51
149.7534788,-36.78214343,13914,Toothdale,24.9636,173
146.9855374,-35.24278904,13915,Tootool,119.4559,72
151.4970579,-33.36267726,13916,Toowoon Bay,0.55,526
152.3399896,-32.35860404,13917,Topi Topi,23.939,51
151.5779231,-33.0152627,13918,Toronto,9.3313,5599
151.6801198,-29.27890336,13919,Torrington (NSW),262.6735,81
151.5807366,-32.47306148,13920,Torryburn (Dungog - NSW),22.2129,145
151.2037027,-30.44578384,13921,Torryburn (Uralla - NSW),150.0934,42
149.9106062,-32.51140574,13922,Totnes Valley,46.7668,31
147.2502167,-32.264765,13923,Tottenham (NSW),1621.6212,453
150.1100914,-34.92721155,13924,Touga,81.6379,0
151.5482198,-33.25930431,13925,Toukley,3.6825,4549
152.8319321,-30.08330754,13926,Towallum,151.5509,0
149.7015605,-37.11391858,13927,Towamba,132.2666,228
153.2207345,-29.46620493,13928,Townsend,3.2202,884
150.9050032,-34.38427254,13929,Towradgi,1.4276,3126
149.8280143,-34.69436811,13930,Towrang,55.0476,177
149.1622873,-35.42745353,13931,Tralee,13.4686,7
147.9120225,-32.06281708,13932,Trangie,1027.9724,1191
153.3513238,-28.8614357,13933,Tregeagle,20.6252,458
150.792943,-33.74562079,13934,Tregear,1.6417,3883
152.9580624,-29.61493271,13935,Trenayr,10.8829,84
142.2537678,-34.2315151,13936,Trentham Cliffs,13.794,66
148.2307421,-32.78724174,13937,Trewilga,6.5087,38
149.2998324,-32.93570622,13938,Triamble,254.368,21
149.4530503,-33.79165657,13939,Triangle Flat,145.8301,59
147.7106702,-32.87117173,13940,Trundle,879.0482,687
147.5569949,-34.26266611,13941,Trungley Hall,152.3046,78
149.3379002,-33.80061409,13942,Trunkey Creek,67.9304,118
151.7837953,-30.10248241,13943,Tubbamurra,52.9799,17
147.9747244,-34.23775534,13944,Tubbul,134.3738,79
153.1293612,-29.65503632,13945,Tucabia,35.0621,367
153.3169711,-28.92154169,13946,Tucki Tucki,17.4318,171
153.4680084,-28.81431983,13947,Tuckombil,8.8159,259
153.3274252,-28.95165337,13948,Tuckurimba,15.6913,104
149.3179776,-34.04321398,13949,Tuena,231.7939,63
151.4277701,-33.30707691,13950,Tuggerah,9.3273,925
151.475395,-33.282665,13951,Tuggerawong,1.4914,1274
152.021811,-31.98573667,13952,Tugrabakh,33.1699,82
144.1610961,-35.38448835,13953,Tullakool,297.7777,72
147.6080552,-32.56302316,13954,Tullamore,1358.1326,423
150.4954234,-35.12354382,13955,Tullarwalla,20.6362,0
153.2919402,-28.75238166,13956,Tullera,15.5465,282
146.710373,-33.39365683,13957,Tullibigeal,1095.6023,234
150.7391036,-34.57890944,13958,Tullimbar,3.8772,535
150.0843298,-28.9002764,13959,Tulloona,363.1566,52
153.110418,-29.38619971,13960,Tullymorgan,58.5069,134
148.0550408,-35.73246124,13961,Tumbarumba,231.6954,1859
151.4336256,-33.37589137,13962,Tumbi Umbi,13.1087,5111
147.9825037,-35.14290832,13963,Tumblong,129.0394,201
153.476699,-28.28313485,13964,Tumbulgum,8.5523,408
148.4887136,-35.19369185,13965,Tumorrama,195.1986,35
148.2333715,-35.32118026,13966,Tumut,29.5149,6231
148.2711874,-35.34112554,13967,Tumut Plains,9.1914,62
153.2251073,-28.80321223,13968,Tuncester,10.9501,73
152.4856049,-32.16067489,13969,Tuncurry,15.6698,6182
152.6797396,-28.81958754,13970,Tunglebung,48.4929,30
153.2622195,-28.62918532,13971,Tuntable Creek,19.1945,192
145.3074054,-35.68222722,13972,Tuppal,92.02,10
149.9239989,-36.86057433,13973,Tura Beach,7.0126,3162
149.8895154,-32.15221495,13974,Turill,407.7034,100
150.0735851,-36.02949955,13975,Turlinjah,13.3131,158
152.6761527,-31.03596881,13976,Turners Flat,25.108,149
149.5934082,-33.11566904,13977,Turondale,84.045,82
149.473423,-36.27569136,13978,Tuross,106.7603,14
150.1211538,-36.03527839,13979,Tuross Head,15.8517,2242
151.1290385,-33.73296608,13980,Turramurra,6.0012,11922
149.887312,-30.45448621,13981,Turrawan,84.2924,67
151.14209,-33.93033453,13982,Turrella,0.6398,2512
147.3620029,-35.12734601,13983,Turvey Park,3.7479,3331
153.5354233,-28.17849503,13984,Tweed Heads,3.7621,8179
153.5358153,-28.20153051,13985,Tweed Heads South,8.2955,7615
153.5045052,-28.18233911,13986,Tweed Heads West,9.9731,6200
149.2458922,-32.51981942,13987,Twelve Mile,175.3587,27
151.873919,-32.63991884,13988,Twelve Mile Creek,22.6699,163
150.3974941,-35.15355146,13989,Twelve Mile Peg,78.2361,0
149.7385882,-33.67894806,13990,Twenty Forests,8.8713,0
150.6883936,-28.7047977,13991,Twin Rivers,291.0002,35
149.4113658,-32.40540502,13992,Two Mile Flat,81.4556,96
153.5553964,-28.59970529,13993,Tyagarah,17.738,149
153.2295711,-28.35984718,13994,Tyalgum,30.8278,546
153.1622016,-28.33883744,13995,Tyalgum Creek,31.6207,109
153.4254824,-28.29908506,13996,Tygalgah,18.4468,126
153.1613617,-29.56879064,13997,Tyndale,42.0158,171
152.5129436,-30.24722584,13998,Tyringham,84.0171,100
149.7362021,-32.03804949,13999,Uarbry,172.5452,44
153.3282258,-28.41457824,14000,Uki,16.3367,695
149.3842283,-31.31331106,14001,Ulamambri,183.0778,210
149.8020094,-32.25875596,14002,Ulan,295.0958,57
150.4611646,-35.35714368,14003,Ulladulla,13.5492,6615
153.0534243,-29.64383622,14004,Ulmarra,60.3339,784
152.8893995,-30.23803131,14005,Ulong,34.665,237
151.1979526,-33.8802523,14006,Ultimo,0.5588,8846
151.3111296,-33.51889958,14007,Umina Beach,6.9882,16735
150.8454498,-34.45757309,14008,Unanderra,6.5043,5431
151.6096961,-32.28428557,14009,Underbank,50.6865,32
152.1822622,-28.62255146,14010,Undercliffe,39.8319,11
146.9163012,-33.57344259,14011,Ungarie,858.1082,559
152.7170164,-28.43131544,14012,Unumgar,42.3365,26
151.4607396,-32.14598139,14013,Upper Allyn,147.0549,10
150.6647664,-30.06985128,14014,Upper Bingara,85.3194,33
153.4225262,-28.45191984,14015,Upper Burringbar,18.0816,276
150.183278,-32.49585967,14016,Upper Bylong,142.9817,8
150.7032836,-33.41356476,14017,Upper Colo,55.7189,58
153.4028528,-28.60386133,14018,Upper Coopers Creek,7.5017,63
152.7492157,-29.56642523,14019,Upper Copmanhurst,23.2468,86
153.1182149,-30.05220545,14020,Upper Corindi,64.4191,155
153.3051542,-28.27019116,14021,Upper Crystal Creek,23.6882,187
150.706301,-31.91968307,14022,Upper Dartbrook,224.3906,146
152.698457,-28.5217675,14023,Upper Duck Creek,51.5309,7
153.4349445,-28.25197356,14024,Upper Duroby,5.5605,100
152.8559965,-28.51654904,14025,Upper Eden Creek,52.3684,45
152.7178851,-29.27563088,14026,Upper Fine Flower,197.5486,30
150.0098745,-32.64369039,14027,Upper Growee,17.0931,11
153.1076435,-28.49841784,14028,Upper Horseshoe Creek,42.6963,122
150.3586877,-30.18285249,14029,Upper Horton,595.3631,170
150.5960647,-34.69178531,14030,Upper Kangaroo River,37.6334,117
150.6201798,-34.64322289,14031,Upper Kangaroo Valley,11.64,0
151.7445302,-32.16520939,14032,Upper Karuah River,180.8878,3
152.4672323,-31.71026307,14033,Upper Lansdowne,84.4426,567
150.9166024,-33.25053924,14034,Upper Macdonald,55.6078,28
153.3944878,-28.4908083,14035,Upper Main Arm,16.8036,222
151.1212325,-33.29096139,14036,Upper Mangrove,43.7727,0
150.6608193,-30.6009816,14037,Upper Manilla,187.4916,122
152.8029454,-28.96660514,14038,Upper Mongogarie,97.7039,21
152.1554622,-32.25188759,14039,Upper Myall,53.262,24
150.2556263,-32.96151318,14040,Upper Nile,221.4443,8
152.9875745,-30.28608279,14041,Upper Orara,110.0307,817
152.4414537,-31.27873478,14042,Upper Pappinbarra,99.0329,61
152.6133244,-31.23140586,14043,Upper Rollands Plains,71.7607,147
151.1926219,-32.09830627,14044,Upper Rouchel,247.9775,68
152.6744578,-30.77705535,14045,Upper Taylors Arm,40.3778,125
152.3732426,-28.56240732,14046,Upper Tooloom,251.6762,46
149.776559,-33.13005934,14047,Upper Turon,44.4681,12
153.3825902,-28.52379238,14048,Upper Wilsons Creek,9.3337,71
152.6467251,-31.63046931,14049,Upsalls Creek,13.6247,118
153.476299,-28.87165284,14050,Uralba,11.6262,216
151.512448,-30.65594237,14051,Uralla (NSW),193.5188,2746
146.2318985,-35.3221163,14052,Urana,1073.4029,389
146.5920581,-35.43258667,14053,Urangeline,152.0082,18
146.6884253,-35.49481823,14054,Urangeline East,97.4971,20
147.220138,-35.2023258,14055,Uranquinty,132.3998,910
148.7306127,-30.69443333,14056,Urawilkie,513.4047,15
152.507107,-28.45937844,14057,Urbenville,182.711,319
148.820751,-35.25266306,14058,Uriarra,205.6296,30
149.2888344,-35.55997332,14059,Urila,40.7389,138
153.4050079,-28.25772992,14060,Urliup,15.4272,188
152.9919875,-30.51510987,14061,Urunga,48.5099,3001
152.8280039,-30.74445446,14062,Utungun,27.7516,170
151.5625356,-32.53477649,14063,Vacy,65.4479,632
150.1817801,-33.48669478,14064,Vale Of Clwydd,2.1593,482
151.6428955,-33.01504834,14065,Valentine,4.9104,5513
152.9509731,-30.40059445,14066,Valery,53.9064,140
152.9539653,-30.58098101,14067,Valla,80.6843,937
153.0083218,-30.58919605,14068,Valla Beach,3.3329,1311
150.5844969,-33.70999133,14069,Valley Heights,2.184,1213
150.8113307,-34.00304161,14070,Varroville,7.2602,113
151.2769762,-33.85578393,14071,Vaucluse,3.0819,9333
152.8974643,-31.08678204,14072,Verges Creek,23.0029,231
149.8098752,-36.44604099,14073,Verona,65.6937,288
150.9831246,-33.8839262,14074,Villawood,3.9256,6033
150.6711776,-35.0743201,14075,Vincentia,13.2781,3291
150.8507512,-33.6445204,14076,Vineyard,11.0127,1163
152.3209135,-32.45116062,14077,Violet Hill,9.6782,0
149.3499823,-33.4174489,14078,Vittoria (NSW),77.0323,61
150.9741699,-33.95871423,14079,Voyager Point,1.7302,1666
151.4648703,-33.27230254,14080,Wadalba,3.8186,2832
149.6099023,-36.25396919,14081,Wadbilliga,262.2213,0
153.1343874,-28.56240169,14082,Wadeville,12.968,170
147.3598443,-35.10821144,14083,Wagga Wagga,8.849,7102
151.3408978,-33.52354966,14084,Wagstaffe,0.3979,224
151.1144391,-33.72185728,14085,Wahroonga,9.7657,17364
151.1062337,-33.70916297,14086,Waitara,0.7617,5939
152.5427341,-31.68468173,14087,Waitui,15.625,109
151.5566112,-32.96898783,14088,Wakefield,18.1244,140
150.9097599,-33.87426748,14089,Wakeley,1.6292,4745
144.3542428,-35.46528319,14090,Wakool,301.1137,301
149.7696839,-33.45414554,14091,Walang,26.1989,86
146.7033941,-35.65255543,14092,Walbundrie,231.0921,150
151.7331718,-31.05053894,14093,Walcha,3239.0858,2549
151.4210039,-30.92688521,14094,Walcha Road,116.6652,54
149.0458021,-33.44299106,14095,Waldegrave,10.1507,27
148.056177,-29.9798491,14096,Walgett,6565.9836,2148
146.8749738,-35.7360609,14097,Walla Walla,279.86,834
150.8727722,-31.54916485,14098,Wallabadah,378.2446,420
152.5613806,-31.99173889,14099,Wallabi Point,4.2229,697
147.4726657,-34.97489301,14100,Wallacetown,8.6571,3
150.6436996,-33.88400399,14101,Wallacia,25.5343,1627
150.0607991,-36.370806,14102,Wallaga Lake,12.2691,548
149.9180796,-36.7668572,14103,Wallagoot,37.4399,521
151.6560152,-32.69177991,14104,Wallalong,14.4083,1030
150.8247762,-31.04004667,14105,Wallamore,22.4158,119
152.0893297,-32.07939398,14106,Wallanbah,38.7152,80
150.9108699,-29.26017739,14107,Wallangra,396.604,100
145.8919424,-33.24078337,14108,Wallanthery,1179.0309,33
151.4622042,-33.22538298,14109,Wallarah,6.5946,364
151.6709704,-32.45450637,14110,Wallaringa,26.6736,17
151.700907,-32.50266744,14111,Wallarobba,49.5487,173
149.0127579,-35.14674584,14112,Wallaroo (NSW),119.2086,710
